:START_ID(Entity-ID),:END_ID(Observation-ID),:TYPE,canonical_type_en,display_type_zh,display_type_en,display_type_bilingual
ent_094725613e63fa4b,obs_2d228e73a25c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0a88f5b13d0b35c8,obs_ad8fc724eb3b,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0aeabe75c5a172e1,obs_29fff06bf5cc,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0aeabe75c5a172e1,obs_f63c045b7d42,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0bcb66eaf3ac0570,obs_c03869bfb005,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0c1ddcb6bcf9ba94,obs_ea3646fd5df7,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0c55bf55c80acb07,obs_265191c2194f,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0c55bf55c80acb07,obs_dc7719b63b26,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0d0e75e4d4bf1839,obs_a3147ba3981b,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0d0e75e4d4bf1839,obs_a7a1fee37436,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0d8c6aa80d437c94,obs_16143a2c110a,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0e35b0fd034c9469,obs_68d4015297d4,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0e5d9f27fdc1dffa,obs_5e0d7779e86b,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0e6eb515aa87eaaf,obs_4b295b468462,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0e6eb515aa87eaaf,obs_c17c1e8d85d2,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0e6eb515aa87eaaf,obs_ed0411ab21fb,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0eb2fd5e52867fda,obs_ae92e066e972,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0eb2fd5e52867fda,obs_d7ab76887e76,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0eb2fd5e52867fda,obs_db034251c28a,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_0f5342c540032561,obs_7b992af0dbd3,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_102d217f03122dc3,obs_0336d85307ef,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_102d217f03122dc3,obs_aaffb43d4e4d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_04e4c4e298d1,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_1ed22cb9d93c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_2294cff9f75e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_51d78b7f5abe,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_5e89d4690164,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_61a425ca89d8,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_a14fc2391038,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_a28af74b2e1d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_ca722ea974ee,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_e092d55d8439,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_e1ea49bd4211,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10991af01325c6f0,obs_e59419660f8d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10be16dd4b74c7c5,obs_5e53e8697d84,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10be16dd4b74c7c5,obs_962d10a13c46,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10be16dd4b74c7c5,obs_970753161cfb,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10be16dd4b74c7c5,obs_bea28c559858,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10be16dd4b74c7c5,obs_c8acf514b8cc,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_10cb19a568cba3bd,obs_07e9f43c71b6,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_118a48941074ca45,obs_bacc88c636f4,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_123b5e56e4444031,obs_647c9dd2f926,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_129bcfe1eaeb94f3,obs_0d6ad513c2ff,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_129bcfe1eaeb94f3,obs_2833dba22e30,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_129bcfe1eaeb94f3,obs_29b0c1383432,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_129bcfe1eaeb94f3,obs_bdc3c492aeb5,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_13901d470d381f36,obs_72e9cb39f2be,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_13901d470d381f36,obs_861cda9451a7,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_13e8a4c99968c149,obs_87e5a8c3ecb4,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_13e8a4c99968c149,obs_91598186b1ff,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_13e8a4c99968c149,obs_bbc296a2e51c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_13e8a4c99968c149,obs_c3f5b2b6ca2e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_14b89774c99e64e8,obs_3c18b732a1cc,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_14b89774c99e64e8,obs_47511bfff3c3,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_14b89774c99e64e8,obs_96f7433e929c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_14e2031ea079403e,obs_999c024d5a99,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_154e8a52cf057488,obs_aefabe7566f5,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1690d06ff4f8cec6,obs_6c51b13b44c9,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_16bfb4416b7ff844,obs_28fc52a0dbd9,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_16bfb4416b7ff844,obs_871661015e23,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_16bfb4416b7ff844,obs_c30df4fc54ad,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_16bfb4416b7ff844,obs_cc5aee320025,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_174e4735e1991c21,obs_1a5cd87beacc,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1764071b3776a773,obs_85eaacfa6799,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_181e11a44769b28f,obs_f63372e2afc7,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_190383d86da4b08c,obs_44831ca89b64,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_190383d86da4b08c,obs_6427bb4579ff,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1925e109e52bd186,obs_1496c4271322,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1933170577d7b082,obs_c0595f18a397,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_19e308121eb6baf9,obs_5e6acea06684,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_19e308121eb6baf9,obs_68b5378eefeb,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_19e308121eb6baf9,obs_f9425e2d7e5d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_06180b880de6,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_2b6192dc37f6,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_6930327a7eda,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_88824dc864e4,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_8a713ba97196,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_b4784d9c6ff0,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_b99d2be62245,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1a5c0a02dfb176f3,obs_edb114d56e2a,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b1f8b09acfcc70e,obs_0d3b3ab84228,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b1f8b09acfcc70e,obs_5f4a381d377e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_0a493951e19d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_6af5ca4d9a04,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_71e2e3d8a2ef,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_8921ea58b5a8,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_aba1f5a1bcca,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_c7ba596bd665,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1b5b966849ee6e66,obs_d909e12f5241,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1ba614a4ded894cc,obs_f745536d855e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1bee6bca6539d859,obs_7efd05a0df6c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1c13d7caae982918,obs_68f2a2942477,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1c13d7caae982918,obs_a07dece9b9dd,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1c13d7caae982918,obs_aa5070f3120c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1c1e826eb0c7da55,obs_2273d27fa034,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1db8ff5de48f5b09,obs_0c78fc72828f,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1db8ff5de48f5b09,obs_6fb70d059578,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1f364ab7737f11f1,obs_486dbc633d26,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1f364ab7737f11f1,obs_f5340253d51f,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1f958191941e8a9c,obs_ab02b40a5a22,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1fc8644b62ebedb0,obs_d3ffddea25d1,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1ff849397e0b1aec,obs_2f529aa5eb3d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1ff849397e0b1aec,obs_67843593124e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_1ff849397e0b1aec,obs_7f18b6e69e43,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2020c85fcd6421cf,obs_149c06b302b7,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2020c85fcd6421cf,obs_36d72518d019,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2020c85fcd6421cf,obs_47491f628774,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2020c85fcd6421cf,obs_5f39d4f02937,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2020c85fcd6421cf,obs_6ceabe72e8ad,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20329c4caeeaf329,obs_494bb1498fe0,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20329c4caeeaf329,obs_dda8f648cbd7,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2072fbe59638f132,obs_4764dd8457d0,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20a2f4257f37b5a1,obs_8bd7a2bc254c,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20b83f3578c5d103,obs_4ea52063c7a3,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20b83f3578c5d103,obs_6c5e1487f519,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20d58e3ba3fa721a,obs_60bec5a1f627,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20d58e3ba3fa721a,obs_74c12098bc54,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_20d58e3ba3fa721a,obs_abbd55cc1e0e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_21fba40a815664f0,obs_09bfe2a23fbc,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_21fba40a815664f0,obs_ca84f350d4e6,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_222aec5bc827fb71,obs_9a6859513478,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2236b8a28d0716db,obs_a34b4e1f067a,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2291d01646667dad,obs_b40f816a98b0,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_22bb4ee20ca79591,obs_0de4697452ac,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_22d27e0c7150046f,obs_0d06d1d78c52,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_22d27e0c7150046f,obs_75c968b528ba,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_22d27e0c7150046f,obs_90cd9f7c04d4,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_22d27e0c7150046f,obs_aa9bbc66a9a5,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_243f5e26d45fa693,obs_15a0c9d7ba75,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_243f5e26d45fa693,obs_bf5ed981b146,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_243f5e26d45fa693,obs_e3b72dcbdb9e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_243f5e26d45fa693,obs_e7d3c0d4152f,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_330af707489d,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_3cb830ed9b4b,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_3f272b1b9d7b,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_616a0063ca68,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_8fb94776744a,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_b4470f20f198,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_bed072adadeb,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_eb81af1584c3,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_245d02b68a186b1f,obs_edf2c37f2e01,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_246f3be538272893,obs_18d78596838e,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_2470a49e453c8e59,obs_b12b9a6539c8,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25519d2a16baf9fb,obs_0ef87f71ab51,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25a8def7e197218f,obs_8cb5a02237d2,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25a8def7e197218f,obs_a7cd3535ee4f,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25a8def7e197218f,obs_c05fdf522494,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25a8def7e197218f,obs_f824dbe966d0,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25a8def7e197218f,obs_fd20286fc2d8,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
ent_25a8def7e197218f,obs_fe80bc7fcaa3,HAS_OBSERVATION,HAS_OBSERVATION,包含观测,Has Observation,包含观测 / Has Observation
